Fecha_Hora,pH,Oxigeno_Disuelto_mgL,Turbidez_NTU,Temperatura_C,Indice_Calidad_Agua,Clasificacion,Temporada,hora_sin,hora_cos,dia_semana,dia_mes,pH_lag1,turb_lag1,OD_lag1,temp_lag1,pH_lag2,turb_lag2,OD_lag2,temp_lag2,pH_lag4,turb_lag4,OD_lag4,temp_lag4,pH_lag8,turb_lag8,OD_lag8,temp_lag8,pH_lag16,turb_lag16,OD_lag16,temp_lag16,turb_delta1,turb_delta4,turb_delta8,pH_delta1,OD_delta1,temp_delta1,turb_mean_4,turb_std_4,turb_max_4,OD_mean_4,turb_mean_8,turb_std_8,turb_max_8,OD_mean_8,turb_mean_16,turb_std_16,turb_max_16,OD_mean_16,turb_log,anomalia
2026-04-01 15:30:00,7.28,9.89,0.3,25.38,97.2,EXCELENTE,SECO,-0.7071067811865471,-0.7071067811865479,2,1,7.34,0.25,9.97,25.33,7.32,0.1,10.22,24.64,7.28,0.22,10.2,24.39,7.27,0.12,10.37,24.15,7.25,0.02,10.64,23.37,0.04999999999999999,0.07999999999999999,0.18,-0.05999999999999961,-0.08000000000000007,0.05000000000000071,0.19500000000000006,0.0953939201416951,0.3,10.0775,0.195,0.09928314487939467,0.31,10.219999999999999,0.17312500000000003,0.08867308873985782,0.31,10.405,0.262364264467491,0
2026-04-01 15:45:00,7.28,10.06,0.29,25.04,97.1,EXCELENTE,SECO,-0.7071067811865471,-0.7071067811865479,2,1,7.28,0.3,9.89,25.38,7.34,0.25,9.97,25.33,7.3,0.13,10.23,24.97,7.28,0.31,10.93,24.3,7.33,0.2,10.9,23.07,-0.010000000000000009,0.15999999999999998,-0.020000000000000018,0.0,0.16999999999999993,-0.33999999999999986,0.23500000000000004,0.09255628917943264,0.3,10.035,0.19249999999999998,0.09617692030835681,0.3,10.11125,0.17875,0.09322910847298016,0.31,10.3525,0.2546422183735807,0
2026-04-01 16:00:00,7.3,9.49,0.08,25.2,98.1,EXCELENTE,SECO,-0.8660254037844385,-0.5000000000000004,2,1,7.28,0.29,10.06,25.04,7.28,0.3,9.89,25.38,7.32,0.1,10.22,24.64,7.28,0.22,10.24,24.37,7.3,0.27,10.65,23.39,-0.20999999999999996,-0.020000000000000004,-0.14,0.019999999999999574,-0.5700000000000003,0.16000000000000014,0.23000000000000004,0.10230672835481917,0.3,9.852500000000001,0.175,0.10295630140987008,0.3,10.017500000000002,0.166875,0.09293142633146247,0.31,10.280000000000001,0.07696104113612832,0
2026-04-01 16:15:00,7.27,9.79,0.14,25.35,96.4,EXCELENTE,SECO,-0.8660254037844385,-0.5000000000000004,2,1,7.3,0.08,9.49,25.2,7.28,0.29,10.06,25.04,7.34,0.25,9.97,25.33,7.34,0.03,10.08,24.61,7.35,0.2,10.62,23.42,0.06000000000000001,-0.10999999999999999,0.11000000000000001,-0.03000000000000025,0.29999999999999893,0.15000000000000213,0.20250000000000004,0.10965856099730699,0.3,9.807500000000001,0.18875000000000003,0.08692155741159474,0.3,9.98125,0.163125,0.0927159641054335,0.31,10.228125,0.13102826240640408,0
2026-04-01 16:30:00,7.37,9.6,0.22,26.11,96.7,EXCELENTE,SECO,-0.8660254037844385,-0.5000000000000004,2,1,7.27,0.14,9.79,25.35,7.3,0.08,9.49,25.2,7.28,0.3,9.89,25.38,7.28,0.22,10.2,24.39,7.28,0.17,10.84,23.52,0.07999999999999999,-0.07999999999999999,0.0,0.10000000000000053,-0.1899999999999995,0.759999999999998,0.18250000000000005,0.09178779875342966,0.29,9.735,0.18875,0.08692155741159474,0.3,9.90625,0.16625,0.09379943141263367,0.31,10.150625,0.1988508587451652,0
2026-04-01 16:45:00,7.33,9.72,0.3,25.16,99.1,EXCELENTE,SECO,-0.8660254037844385,-0.5000000000000004,2,1,7.37,0.22,9.6,26.11,7.27,0.14,9.79,25.35,7.28,0.29,10.06,25.04,7.3,0.13,10.23,24.97,7.27,0.14,10.22,24.06,0.07999999999999999,0.010000000000000009,0.16999999999999998,-0.040000000000000036,0.120000000000001,-0.9499999999999993,0.18500000000000005,0.09574271077563434,0.3,9.65,0.21000000000000002,0.0911827051270455,0.3,9.842500000000001,0.17625,0.09918837297452442,0.31,10.119375,0.262364264467491,0
2026-04-01 17:00:00,7.38,10.01,0.12,25.46,96.7,EXCELENTE,SECO,-0.9659258262890683,-0.25881904510252063,2,1,7.33,0.3,9.72,25.16,7.37,0.22,9.6,26.11,7.3,0.08,9.49,25.2,7.32,0.1,10.22,24.64,7.21,0.02,10.33,23.75,-0.18,0.039999999999999994,0.01999999999999999,0.04999999999999982,0.28999999999999915,0.3000000000000007,0.19500000000000006,0.08225975119502106,0.3,9.78,0.2125,0.08795290947839247,0.3,9.81625,0.1825,0.09154233993076663,0.31,10.099375,0.11332868530700317,0
2026-04-01 17:15:00,7.29,10.12,0.16,25.73,97.8,EXCELENTE,SECO,-0.9659258262890683,-0.25881904510252063,2,1,7.38,0.12,10.01,25.46,7.33,0.3,9.72,25.16,7.27,0.14,9.79,25.35,7.34,0.25,9.97,25.33,7.27,0.09,10.79,24.09,0.04000000000000001,0.01999999999999999,-0.09,-0.08999999999999986,0.10999999999999943,0.2699999999999996,0.20000000000000004,0.0783156008298055,0.3,9.862499999999999,0.20124999999999998,0.08822657519947483,0.3,9.835,0.18687499999999999,0.08844725358464614,0.31,10.0575,0.1484200051182733,0
2026-04-01 17:30:00,7.36,9.45,0.05,26.0,94.8,EXCELENTE,SECO,-0.9659258262890683,-0.25881904510252063,2,1,7.29,0.16,10.12,25.73,7.38,0.12,10.01,25.46,7.37,0.22,9.6,26.11,7.28,0.3,9.89,25.38,7.27,0.12,10.37,24.15,-0.11,-0.16999999999999998,-0.25,0.07000000000000028,-0.6699999999999999,0.2699999999999996,0.15750000000000006,0.10531698185319771,0.3,9.825,0.17,0.09242757782641044,0.3,9.780000000000001,0.1825,0.09355925038890256,0.31,10.0,0.048790164169432,0
2026-04-01 17:45:00,7.23,9.54,0.04,25.91,96.1,EXCELENTE,SECO,-0.9659258262890683,-0.25881904510252063,2,1,7.36,0.05,9.45,26.0,7.29,0.16,10.12,25.73,7.33,0.3,9.72,25.16,7.28,0.29,10.06,25.04,7.28,0.31,10.93,24.3,-0.010000000000000002,-0.26,-0.24999999999999997,-0.1299999999999999,0.08999999999999986,-0.08999999999999986,0.09250000000000007,0.05737304826019613,0.16,9.78,0.13875,0.08822657519947484,0.3,9.715,0.16562500000000002,0.09337870920789902,0.3,9.913124999999999,0.039220713153281295,0
2026-04-01 18:00:00,7.34,9.52,0.28,25.82,95.4,EXCELENTE,SECO,-1.0,-1.8369701987210297e-16,2,1,7.23,0.04,9.54,25.91,7.36,0.05,9.45,26.0,7.38,0.12,10.01,25.46,7.3,0.08,9.49,25.2,7.28,0.22,10.24,24.37,0.24000000000000002,0.16000000000000003,0.2,0.10999999999999943,-0.019999999999999574,-0.08999999999999986,0.13250000000000006,0.11236102527122167,0.28,9.657499999999999,0.16375,0.09709163565563067,0.3,9.718749999999998,0.169375,0.09684824899466879,0.3,9.868125000000001,0.2468600779315258,0
2026-04-01 18:15:00,7.27,9.55,0.34,26.34,95.4,EXCELENTE,SECO,-1.0,-1.8369701987210297e-16,2,1,7.34,0.28,9.52,25.82,7.23,0.04,9.54,25.91,7.29,0.16,10.12,25.73,7.27,0.14,9.79,25.35,7.34,0.03,10.08,24.61,0.06,0.18000000000000002,0.2,-0.07000000000000028,0.030000000000001137,0.5199999999999996,0.17750000000000007,0.15500000000000033,0.34,9.515,0.18875,0.11432253871018994,0.34,9.68875,0.18875,0.09810708435174308,0.34,9.834999999999999,0.29266961396282,0
2026-04-01 18:30:00,7.3,9.82,0.17,26.11,97.5,EXCELENTE,SECO,-1.0,-1.8369701987210297e-16,2,1,7.27,0.34,9.55,26.34,7.34,0.28,9.52,25.82,7.36,0.05,9.45,26.0,7.37,0.22,9.6,26.11,7.28,0.22,10.2,24.39,-0.17,0.12000000000000001,-0.04999999999999999,0.03000000000000025,0.2699999999999996,-0.23000000000000043,0.2075000000000001,0.1320037878244412,0.34,9.6075,0.1825,0.11373528162234577,0.34,9.716249999999999,0.185625,0.09784128303873933,0.34,9.811250000000001,0.15700374880966478,0
2026-04-01 18:45:00,7.26,9.68,0.3,26.13,96.0,EXCELENTE,SECO,-1.0,-1.8369701987210297e-16,2,1,7.3,0.17,9.82,26.11,7.27,0.34,9.55,26.34,7.23,0.04,9.54,25.91,7.33,0.3,9.72,25.16,7.3,0.13,10.23,24.97,0.12999999999999998,0.26,0.0,-0.040000000000000036,-0.14000000000000057,0.019999999999999574,0.2725000000000001,0.07274384280931778,0.34,9.6425,0.18250000000000002,0.11373528162234577,0.34,9.71125,0.19625,0.10058992659970166,0.34,9.776874999999999,0.262364264467491,0
2026-04-01 19:00:00,7.3,9.68,0.22,26.29,97.8,EXCELENTE,SECO,-0.9659258262890684,0.2588190451025203,2,1,7.26,0.3,9.68,26.13,7.3,0.17,9.82,26.11,7.34,0.28,9.52,25.82,7.38,0.12,10.01,25.46,7.32,0.1,10.22,24.64,-0.07999999999999999,-0.060000000000000026,0.1,0.040000000000000036,0.0,0.16000000000000014,0.25750000000000006,0.07675719293113017,0.34,9.682500000000001,0.195,0.11135528725660052,0.34,9.67,0.20375000000000001,0.09735673234724636,0.34,9.743125,0.1988508587451652,0
2026-04-01 19:15:00,7.19,9.66,0.1,26.47,96.2,EXCELENTE,SECO,-0.9659258262890684,0.2588190451025203,2,1,7.3,0.22,9.68,26.29,7.26,0.3,9.68,26.13,7.27,0.34,9.55,26.34,7.29,0.16,10.12,25.73,7.34,0.25,9.97,25.33,-0.12,-0.24000000000000002,-0.06,-0.10999999999999943,-0.019999999999999574,0.17999999999999972,0.19750000000000006,0.0842120339777324,0.3,9.709999999999999,0.18750000000000003,0.11597413504743209,0.34,9.612499999999999,0.19437500000000002,0.09979771206462283,0.34,9.723749999999999,0.09531017980432487,0
2026-04-01 19:30:00,7.24,9.41,0.52,26.44,96.5,EXCELENTE,SECO,-0.9659258262890684,0.2588190451025203,2,1,7.19,0.1,9.66,26.47,7.3,0.22,9.68,26.29,7.3,0.17,9.82,26.11,7.36,0.05,9.45,26.0,7.28,0.3,9.89,25.38,0.42000000000000004,0.35,0.47000000000000003,0.04999999999999982,-0.25,-0.029999999999997584,0.2850000000000001,0.17691806012954148,0.52,9.6075,0.24625000000000002,0.1503270244690365,0.52,9.6075,0.208125,0.1268184397738227,0.52,9.69375,0.41871033485818504,0
2026-04-01 19:45:00,7.27,9.39,0.36,26.42,96.4,EXCELENTE,SECO,-0.9659258262890684,0.2588190451025203,2,1,7.24,0.52,9.41,26.44,7.19,0.1,9.66,26.47,7.26,0.3,9.68,26.13,7.23,0.04,9.54,25.91,7.28,0.29,10.06,25.04,-0.16000000000000003,0.06,0.32,0.02999999999999936,-0.019999999999999574,-0.019999999999999574,0.30000000000000004,0.18110770276274848,0.52,9.535,0.28625,0.12861209674276927,0.52,9.588750000000001,0.21250000000000002,0.1309707346445509,0.52,9.651875,0.3074846997479606,0
2026-04-01 20:00:00,7.29,9.47,0.18,26.21,96.3,EXCELENTE,SECO,-0.8660254037844386,0.5000000000000001,2,1,7.27,0.36,9.39,26.42,7.24,0.52,9.41,26.44,7.3,0.22,9.68,26.29,7.34,0.28,9.52,25.82,7.3,0.08,9.49,25.2,-0.18,-0.04000000000000001,-0.10000000000000003,0.020000000000000462,0.08000000000000007,-0.21000000000000085,0.2900000000000001,0.18797162906495593,0.52,9.4825,0.27375,0.13405089651749022,0.52,9.582500000000001,0.21875,0.126537214552347,0.52,9.650625,0.16551443847757338,0
2026-04-01 20:15:00,7.27,9.27,0.37,26.35,97.0,EXCELENTE,SECO,-0.8660254037844386,0.5000000000000001,2,1,7.29,0.18,9.47,26.21,7.27,0.36,9.39,26.42,7.19,0.1,9.66,26.47,7.27,0.34,9.55,26.34,7.27,0.14,9.79,25.35,0.19,0.27,0.02999999999999997,-0.020000000000000462,-0.20000000000000107,0.14000000000000057,0.35750000000000004,0.13913422775626913,0.52,9.385000000000002,0.2775,0.13656500283747666,0.52,9.5475,0.233125,0.1300112174647507,0.52,9.618125,0.31481073984003355,0
2026-04-01 20:30:00,7.23,9.39,0.13,26.45,96.5,EXCELENTE,SECO,-0.8660254037844386,0.5000000000000001,2,1,7.27,0.37,9.27,26.35,7.29,0.18,9.47,26.21,7.24,0.52,9.41,26.44,7.3,0.17,9.82,26.11,7.37,0.22,9.6,26.11,-0.24,-0.39,-0.04000000000000001,-0.03999999999999915,0.120000000000001,0.09999999999999787,0.26000000000000006,0.12301761391497318,0.37,9.379999999999999,0.2725,0.1416988758902887,0.52,9.49375,0.22749999999999998,0.1325393023471404,0.52,9.605,0.12221763272424921,0
2026-04-01 20:45:00,7.23,9.91,0.28,26.52,97.4,EXCELENTE,SECO,-0.8660254037844386,0.5000000000000001,2,1,7.23,0.13,9.39,26.45,7.27,0.37,9.27,26.35,7.27,0.36,9.39,26.42,7.26,0.3,9.68,26.13,7.33,0.3,9.72,25.16,0.15000000000000002,-0.07999999999999996,-0.019999999999999962,0.0,0.5199999999999996,0.07000000000000028,0.24000000000000005,0.10677078252031347,0.37,9.51,0.27,0.1413203048801855,0.52,9.522499999999999,0.22625,0.13190274194774482,0.52,9.616875,0.2468600779315258,0
2026-04-01 21:00:00,7.19,9.4,0.19,26.11,97.8,EXCELENTE,SECO,-0.7071067811865477,0.7071067811865474,2,1,7.23,0.28,9.91,26.52,7.23,0.13,9.39,26.45,7.29,0.18,9.47,26.21,7.3,0.22,9.68,26.29,7.38,0.12,10.01,25.46,-0.09000000000000002,0.010000000000000009,-0.03,-0.040000000000000036,-0.5099999999999998,-0.41000000000000014,0.24250000000000008,0.10500000000000034,0.37,9.4925,0.26625,0.14322185587402508,0.52,9.4875,0.230625,0.12927844625716498,0.52,9.57875,0.17395330712343804,0
2026-04-01 21:15:00,7.18,9.76,0.14,26.49,95.7,EXCELENTE,SECO,-0.7071067811865477,0.7071067811865474,2,1,7.19,0.19,9.4,26.11,7.23,0.28,9.91,26.52,7.27,0.37,9.27,26.35,7.19,0.1,9.66,26.47,7.29,0.16,10.12,25.73,-0.04999999999999999,-0.22999999999999998,0.04000000000000001,-0.010000000000000675,0.35999999999999943,0.379999999999999,0.18500000000000008,0.0685565460040111,0.28,9.615,0.27125,0.13715866724345208,0.52,9.5,0.22937500000000002,0.13010092236414017,0.52,9.55625,0.13102826240640408,0
2026-04-01 21:30:00,7.23,9.38,0.19,26.05,96.3,EXCELENTE,SECO,-0.7071067811865477,0.7071067811865474,2,1,7.18,0.14,9.76,26.49,7.19,0.19,9.4,26.11,7.23,0.13,9.39,26.45,7.24,0.52,9.41,26.44,7.36,0.05,9.45,26.0,0.04999999999999999,0.06,-0.33,0.05000000000000071,-0.379999999999999,-0.4399999999999977,0.20000000000000007,0.058309518948453744,0.28,9.6125,0.23,0.09471762545286161,0.37,9.49625,0.238125,0.12166723744158366,0.52,9.551874999999999,0.17395330712343804,0
2026-04-01 21:45:00,7.17,9.61,0.06,26.24,97.3,EXCELENTE,SECO,-0.7071067811865477,0.7071067811865474,2,1,7.23,0.19,9.38,26.05,7.18,0.14,9.76,26.49,7.23,0.28,9.91,26.52,7.27,0.36,9.39,26.42,7.23,0.04,9.54,25.91,-0.13,-0.22000000000000003,-0.3,-0.0600000000000005,0.22999999999999865,0.18999999999999773,0.14500000000000007,0.06137317546507406,0.19,9.5375,0.1925,0.09528153771099329,0.37,9.52375,0.239375,0.11958086524746911,0.52,9.55625,0.05826890812397577,0
2026-04-01 22:00:00,7.25,9.74,0.15,26.07,97.2,EXCELENTE,SECO,-0.5000000000000004,0.8660254037844384,2,1,7.17,0.06,9.61,26.24,7.23,0.19,9.38,26.05,7.19,0.19,9.4,26.11,7.29,0.18,9.47,26.21,7.34,0.28,9.52,25.82,0.09,-0.04000000000000001,-0.03,0.08000000000000007,0.13000000000000078,-0.16999999999999815,0.13500000000000006,0.05446711546122826,0.19,9.6225,0.18875,0.09642724866817623,0.37,9.5575,0.23125,0.12104406910983577,0.52,9.57,0.1397619423751587,0
2026-04-01 22:15:00,7.23,9.78,0.22,25.99,98.5,EXCELENTE,SECO,-0.5000000000000004,0.8660254037844384,2,1,7.25,0.15,9.74,26.07,7.17,0.06,9.61,26.24,7.18,0.14,9.76,26.49,7.27,0.37,9.27,26.35,7.27,0.34,9.55,26.34,0.07,0.07999999999999999,-0.15,-0.019999999999999574,0.03999999999999915,-0.08000000000000185,0.15500000000000005,0.0695221787153814,0.22,9.6275,0.17,0.06590035768383316,0.28,9.62125,0.22375,0.11752304738504143,0.52,9.584375000000001,0.1988508587451652,0
2026-04-01 22:30:00,7.23,9.61,0.36,25.83,97.7,EXCELENTE,SECO,-0.5000000000000004,0.8660254037844384,2,1,7.23,0.22,9.78,25.99,7.25,0.15,9.74,26.07,7.23,0.19,9.38,26.05,7.23,0.13,9.39,26.45,7.3,0.17,9.82,26.11,0.13999999999999999,0.16999999999999998,0.22999999999999998,0.0,-0.16999999999999993,-0.16000000000000014,0.19750000000000006,0.12658988901172194,0.36,9.684999999999999,0.19874999999999998,0.09125122308377966,0.36,9.64875,0.235625,0.12126932835634915,0.52,9.57125,0.3074846997479606,0
2026-04-01 22:45:00,7.17,9.57,0.12,25.85,96.5,EXCELENTE,SECO,-0.5000000000000004,0.8660254037844384,2,1,7.23,0.36,9.61,25.83,7.23,0.22,9.78,25.99,7.17,0.06,9.61,26.24,7.23,0.28,9.91,26.52,7.26,0.3,9.68,26.13,-0.24,0.06,-0.16000000000000003,-0.0600000000000005,-0.03999999999999915,0.020000000000003126,0.21250000000000002,0.1068877916321601,0.36,9.674999999999999,0.17875,0.08838834764831847,0.36,9.606250000000001,0.224375,0.12323250382914415,0.52,9.564375,0.11332868530700317,0
2026-04-01 23:00:00,7.09,9.94,0.08,25.72,97.3,EXCELENTE,SECO,-0.25881904510252157,0.9659258262890681,2,1,7.17,0.12,9.57,25.85,7.23,0.36,9.61,25.83,7.25,0.15,9.74,26.07,7.19,0.19,9.4,26.11,7.3,0.22,9.68,26.29,-0.039999999999999994,-0.06999999999999999,-0.11,-0.08000000000000007,0.3699999999999992,-0.13000000000000256,0.19500000000000006,0.12476644848141967,0.36,9.725,0.165,0.0947176254528616,0.36,9.67375,0.21562499999999998,0.1284247509893116,0.52,9.580625,0.07696104113612832,0
2026-04-01 23:15:00,7.1,10.05,0.12,25.81,97.5,EXCELENTE,SECO,-0.25881904510252157,0.9659258262890681,2,1,7.09,0.08,9.94,25.72,7.17,0.12,9.57,25.85,7.23,0.22,9.78,25.99,7.18,0.14,9.76,26.49,7.19,0.1,9.66,26.47,0.039999999999999994,-0.1,-0.020000000000000018,0.009999999999999787,0.11000000000000121,0.08999999999999986,0.17000000000000007,0.1280624847486573,0.36,9.7925,0.1625,0.09573027584983614,0.36,9.709999999999999,0.21687499999999998,0.12731686193640399,0.52,9.605,0.11332868530700317,0
2026-04-01 23:30:00,7.16,9.98,0.29,25.56,96.7,EXCELENTE,SECO,-0.25881904510252157,0.9659258262890681,2,1,7.1,0.12,10.05,25.81,7.09,0.08,9.94,25.72,7.23,0.36,9.61,25.83,7.23,0.19,9.38,26.05,7.24,0.52,9.41,26.44,0.16999999999999998,-0.07,0.09999999999999998,0.0600000000000005,-0.07000000000000028,-0.25,0.15250000000000005,0.09358596760911023,0.29,9.885,0.175,0.10583005244258364,0.36,9.785,0.2025,0.10109401564880101,0.37,9.640625,0.2546422183735807,0
2026-04-01 23:45:00,7.07,9.67,0.22,25.91,97.4,EXCELENTE,SECO,-0.25881904510252157,0.9659258262890681,2,1,7.16,0.29,9.98,25.56,7.1,0.12,10.05,25.81,7.17,0.12,9.57,25.85,7.17,0.06,9.61,26.24,7.27,0.36,9.39,26.42,-0.06999999999999998,0.1,0.16,-0.08999999999999986,-0.3100000000000005,0.3500000000000014,0.17750000000000005,0.09535023160258581,0.29,9.91,0.19499999999999998,0.09561828874675153,0.36,9.7925,0.19375,0.09222255689363651,0.37,9.658125,0.1988508587451652,0
2026-04-02 00:00:00,7.06,10.11,0.12,25.4,97.4,EXCELENTE,SECO,0.0,1.0,3,2,7.07,0.22,9.67,25.91,7.16,0.29,9.98,25.56,7.09,0.08,9.94,25.72,7.25,0.15,9.74,26.07,7.29,0.18,9.47,26.21,-0.1,0.039999999999999994,-0.03,-0.010000000000000675,0.4399999999999995,-0.5100000000000016,0.18750000000000006,0.08301606270274897,0.29,9.9525,0.19125,0.09818895777311945,0.36,9.838750000000001,0.19,0.0940212741883454,0.37,9.698125,0.11332868530700317,0
2026-04-02 00:15:00,7.12,9.89,0.24,25.07,98.5,EXCELENTE,SECO,0.0,1.0,3,2,7.06,0.12,10.11,25.4,7.07,0.22,9.67,25.91,7.1,0.12,10.05,25.81,7.23,0.22,9.78,25.99,7.27,0.37,9.27,26.35,0.12,0.12,0.01999999999999999,0.0600000000000005,-0.21999999999999886,-0.3299999999999983,0.21750000000000005,0.07135591542869263,0.29,9.9125,0.19375,0.09927415143357887,0.36,9.852500000000001,0.181875,0.08231798102480418,0.36,9.736875,0.2151113796169455,0
2026-04-02 00:30:00,7.13,10.04,0.19,25.03,99.0,EXCELENTE,SECO,0.0,1.0,3,2,7.12,0.24,9.89,25.07,7.06,0.12,10.11,25.4,7.16,0.29,9.98,25.56,7.23,0.36,9.61,25.83,7.23,0.13,9.39,26.45,-0.04999999999999999,-0.09999999999999998,-0.16999999999999998,0.009999999999999787,0.14999999999999858,-0.03999999999999915,0.19250000000000006,0.05251983752196321,0.24,9.9275,0.1725,0.0734360752141422,0.29,9.90625,0.185625,0.08115571452461016,0.36,9.7775,0.17395330712343804,0
2026-04-02 00:45:00,7.13,10.16,0.3,24.92,98.6,EXCELENTE,SECO,0.0,1.0,3,2,7.13,0.19,10.04,25.03,7.12,0.24,9.89,25.07,7.07,0.22,9.67,25.91,7.17,0.12,9.57,25.85,7.23,0.28,9.91,26.52,0.10999999999999999,0.07999999999999999,0.18,0.0,0.120000000000001,-0.10999999999999943,0.21250000000000005,0.0763216876123692,0.3,10.049999999999999,0.195,0.08211490207542813,0.3,9.979999999999999,0.18687499999999999,0.08284272247256658,0.36,9.793125,0.262364264467491,0
2026-04-02 01:00:00,7.14,10.02,0.1,25.18,97.1,EXCELENTE,SECO,0.25881904510252074,0.9659258262890683,3,2,7.13,0.3,10.16,24.92,7.13,0.19,10.04,25.03,7.06,0.12,10.11,25.4,7.09,0.08,9.94,25.72,7.19,0.19,9.4,26.11,-0.19999999999999998,-0.01999999999999999,0.020000000000000004,0.009999999999999787,-0.14000000000000057,0.259999999999998,0.20750000000000005,0.0846069343099808,0.3,10.0275,0.19749999999999998,0.07833080036431578,0.3,9.99,0.18125,0.08562515206799161,0.36,9.831875,0.09531017980432487,0
2026-04-02 01:15:00,7.13,10.61,0.55,24.53,96.7,EXCELENTE,SECO,0.25881904510252074,0.9659258262890683,3,2,7.14,0.1,10.02,25.18,7.13,0.3,10.16,24.92,7.12,0.24,9.89,25.07,7.1,0.12,10.05,25.81,7.18,0.14,9.76,26.49,0.45000000000000007,0.31000000000000005,0.43000000000000005,-0.009999999999999787,0.5899999999999999,-0.6499999999999986,0.28500000000000003,0.19467922333931797,0.55,10.2075,0.25125,0.14045207621920627,0.55,10.06,0.20687499999999998,0.12483155316932772,0.55,9.885,0.4382549309311553,0
2026-04-02 01:30:00,7.14,9.91,0.13,24.89,97.3,EXCELENTE,SECO,0.25881904510252074,0.9659258262890683,3,2,7.13,0.55,10.61,24.53,7.14,0.1,10.02,25.18,7.13,0.19,10.04,25.03,7.16,0.29,9.98,25.56,7.23,0.19,9.38,26.05,-0.42000000000000004,-0.06,-0.15999999999999998,0.009999999999999787,-0.6999999999999993,0.35999999999999943,0.27,0.20639767440550305,0.55,10.174999999999999,0.23125,0.14544881279287622,0.55,10.05125,0.203125,0.1262652631037796,0.55,9.918125,0.12221763272424921,0
2026-04-02 01:45:00,7.07,10.31,0.02,24.66,98.5,EXCELENTE,SECO,0.25881904510252074,0.9659258262890683,3,2,7.14,0.13,9.91,24.89,7.13,0.55,10.61,24.53,7.13,0.3,10.16,24.92,7.07,0.22,9.67,25.91,7.17,0.06,9.61,26.24,-0.11,-0.27999999999999997,-0.2,-0.0699999999999994,0.40000000000000036,-0.23000000000000043,0.20000000000000007,0.23790754506740658,0.55,10.2125,0.20625,0.16370160135354297,0.55,10.13125,0.200625,0.12963892162464183,0.55,9.961875,0.019802627296179712,0
2026-04-02 02:00:00,7.05,9.81,0.22,24.4,99.1,EXCELENTE,SECO,0.49999999999999994,0.8660254037844387,3,2,7.07,0.02,10.31,24.66,7.14,0.13,9.91,24.89,7.14,0.1,10.02,25.18,7.06,0.12,10.11,25.4,7.25,0.15,9.74,26.07,0.2,0.12,0.1,-0.020000000000000462,-0.5,-0.26000000000000156,0.23000000000000007,0.22847319317591744,0.55,10.16,0.21875,0.15994976890082893,0.55,10.09375,0.205,0.1289961239727769,0.55,9.966249999999999,0.1988508587451652,0
2026-04-02 02:15:00,7.1,10.14,0.21,23.98,97.9,EXCELENTE,SECO,0.49999999999999994,0.8660254037844387,3,2,7.05,0.22,9.81,24.4,7.07,0.02,10.31,24.66,7.13,0.55,10.61,24.53,7.12,0.24,9.89,25.07,7.23,0.22,9.78,25.99,-0.010000000000000009,-0.3400000000000001,-0.03,0.04999999999999982,0.33000000000000007,-0.41999999999999815,0.14500000000000005,0.0925562891794328,0.22,10.0425,0.215,0.15973191827022465,0.55,10.125,0.20437499999999997,0.12894281678325484,0.55,9.98875,0.19062035960864973,0
2026-04-02 02:30:00,7.1,10.69,0.18,24.16,95.2,EXCELENTE,SECO,0.49999999999999994,0.8660254037844387,3,2,7.1,0.21,10.14,23.98,7.05,0.22,9.81,24.4,7.14,0.13,9.91,24.89,7.13,0.19,10.04,25.03,7.23,0.36,9.61,25.83,-0.03,0.04999999999999999,-0.010000000000000009,0.0,0.5499999999999989,0.17999999999999972,0.15750000000000006,0.0932291084729806,0.22,10.2375,0.21375,0.15999441954554008,0.55,10.20625,0.193125,0.12213210061241075,0.55,10.05625,0.16551443847757338,0
2026-04-02 02:45:00,7.06,10.26,1.04,23.96,96.9,EXCELENTE,SECO,0.49999999999999994,0.8660254037844387,3,2,7.1,0.18,10.69,24.16,7.1,0.21,10.14,23.98,7.07,0.02,10.31,24.66,7.13,0.3,10.16,24.92,7.17,0.12,9.57,25.85,0.8600000000000001,1.02,0.74,-0.040000000000000036,-0.4299999999999997,-0.1999999999999993,0.4125000000000001,0.41867847647886874,1.04,10.225,0.30625,0.3350879415488247,1.04,10.21875,0.250625,0.24258246020683366,1.04,10.099375,0.712949807856125,0
2026-04-02 03:00:00,7.08,10.36,0.15,23.84,97.0,EXCELENTE,SECO,0.7071067811865476,0.7071067811865476,3,2,7.06,1.04,10.26,23.96,7.1,0.18,10.69,24.16,7.05,0.22,9.81,24.4,7.14,0.1,10.02,25.18,7.09,0.08,9.94,25.72,-0.89,-0.07,0.04999999999999999,0.020000000000000462,0.09999999999999964,-0.120000000000001,0.3950000000000001,0.4306971093471606,1.04,10.362499999999999,0.3125,0.331134413795969,1.04,10.261249999999999,0.255,0.2399166521940485,1.04,10.125625000000001,0.1397619423751587,0
